gene	background	synapse
Slit1	True	False
Slit2	True	False
Slit3	True	False
Slitrk1	True	False
Slitrk2	True	False
Slitrk3	True	False
Slitrk4	True	False
Slitrk5	True	False
Slitrk6	True	False
Slk	True	False
Slmap	True	False
Sln	True	False
Slpi	True	False
Sltm	True	False
Slu7	True	False
Slurp1	True	False
Slurp2	True	False
Slx1b	True	False
Slx4	True	False
Slx4ip	True	False
Smad1	True	False
Smad2	True	False
Smad3	True	False
Smad4	True	False
Smad5	True	False
Smad6	True	False
Smad7	True	False
Smad9	True	False
Smagp	True	False
Smap1	True	False
Smap2	True	False
Smarca1	True	False
Smarca2	True	False
Smarca4	True	False
Smarca5	True	False
Smarcad1	True	False
Smarcal1	True	False
Smarcb1	True	False
Smarcc1	True	False
Smarcc2	True	False
Smarcd1	True	False
Smarcd2	True	False
Smarcd3	True	False
Smarce1	True	False
Smbd1	True	False
Smc1a	True	False
Smc1b	True	False
Smc2	True	False
Smc3	True	False
Smc4	True	False
Smc5	True	False
Smc6	True	False
Smchd1	True	False
Smco1	True	False
Smco2	True	False
Smco3	True	False
Smco4	True	False
Smcp	True	False
Smcr8	True	False
Smdt1	True	False
Smg1	True	False
Smg5	True	False
Smg6	True	False
Smg7	True	False
Smg8	True	False
Smg9	True	False
Smgc	True	False
Smim1	True	False
Smim10l1	True	False
Smim10l2a	True	False
Smim11	True	False
Smim12	True	False
Smim13	True	False
Smim14	True	False
Smim15	True	False
Smim17	True	False
Smim18	True	False
Smim19	True	False
Smim20	True	False
Smim22	True	False
Smim23	True	False
Smim24	True	False
Smim26	True	False
Smim27	True	False
Smim29	True	False
Smim3	True	False
Smim31	True	False
Smim35	True	False
Smim38	True	False
Smim40	True	False
Smim41	True	False
Smim5	True	False
Smim6	True	False
Smim7	True	False
Smim8	True	False
Smim9	True	False
Smlr1	True	False
Smn1	True	False
Smndc1	True	False
Smo	True	False
Smoc1	True	False
Smoc2	True	False
Smok2a	True	False
Smok2b	True	False
Smox	True	False
Smpd1	True	False
Smpd2	True	False
Smpd3	True	False
Smpd4	True	False
Smpd5	True	False
Smpdl3a	True	False
Smpdl3b	True	False
Smpx	True	False
Smr2	True	False
Smr3a	True	False
Sms	True	False
Smtn	True	False
Smtnl1	True	False
Smtnl2	True	False
Smu1	True	False
Smug1	True	False
Smurf1	True	False
Smurf2	True	False
Smyd1	True	False
Smyd2	True	False
Smyd3	True	False
Smyd4	True	False
Smyd5	True	False
Snai1	True	False
Snai2	True	False
Snai3	True	False
Snap23	True	False
Snap25	False	True
Snap29	True	False
Snap47	True	False
Snap91	True	False
Snapc1	True	False
Snapc2	True	False
Snapc3	True	False
Snapc4	True	False
Snapc5	True	False
Snapin	True	False
Snca	True	False
Sncaip	True	False
Sncb	True	False
Sncg	True	False
Snd1	True	False
Sned1	True	False
Snf8	True	False
Snhg11	True	False
Snip1	True	False
Snn	True	False
Snorc	True	False
Snph	True	False
Snrk	True	False
Snrnp200	True	False
Snrnp25	True	False
Snrnp27	True	False
Snrnp35	True	False
Snrnp40	True	False
Snrnp48	True	False
Snrnp70	True	False
Snrpa	True	False
Snrpa1	True	False
Snrpb	True	False
Snrpb2	True	False
Snrpc	True	False
Snrpd1	True	False
Snrpd2	True	False
Snrpd3	True	False
Snrpe	True	False
Snrpf	True	False
Snrpg	True	False
Snrpn	True	False
Snta1	True	False
Sntb1	True	False
Sntb2	True	False
Sntg1	True	False
Sntg2	True	False
Sntn	True	False
Snu13	True	False
Snupn	True	False
Snw1	True	False
Snx1	True	False
Snx10	True	False
Snx11	True	False
Snx12	True	False
Snx13	True	False
Snx14	True	False
Snx15	True	False
Snx16	True	False
Snx17	True	False
Snx18	True	False
Snx19	True	False
Snx2	True	False
Snx20	True	False
Snx21	True	False
Snx22	True	False
Snx24	True	False
Snx25	True	False
Snx27	True	False
Snx29	True	False
Snx3	True	False
Snx30	True	False
Snx31	True	False
Snx32	True	False
Snx33	True	False
Snx4	True	False
Snx5	True	False
Snx6	True	False
Snx7	True	False
Snx8	True	False
Snx9	True	False
Soat1	True	False
Soat2	True	False
Sobp	True	False
Socs1	True	False
Socs2	True	False
Socs3	True	False
Socs4	True	False
Socs5	True	False
Socs6	True	False
Socs7	True	False
Sod1	True	False
Sod2	True	False
Sod3	True	False
Soga1	True	False
Soga3	True	False
Sohlh1	True	False
Sohlh2	True	False
Son	True	False
Sorbs1	True	False
Sorbs2	True	False
Sorbs3	True	False
Sorcs1	True	False
Sorcs2	True	False
Sorcs3	True	False
Sord	True	False
Sorl1	True	False
Sort1	True	False
Sos1	True	False
Sos2	True	False
Sost	True	False
Sostdc1	True	False
Sowaha	True	False
Sowahb	True	False
Sowahc	True	False
Sowahd	True	False
Sox1	True	False
Sox10	True	False
Sox11	True	False
Sox12	True	False
Sox13	True	False
Sox14	True	False
Sox15	True	False
Sox17	True	False
Sox18	True	False
Sox2	True	False
Sox21	True	False
Sox3	True	False
Sox30	True	False
Sox4	True	False
Sox5	True	False
Sox6	True	False
Sox7	True	False
Sox8	True	False
Sox9	True	False
Sp1	True	False
Sp100	True	False
Sp110	True	False
Sp140	True	False
Sp2	True	False
Sp3	True	False
Sp4	True	False
Sp5	True	False
Sp6	True	False
Sp7	True	False
Sp8	True	False
Sp9	True	False
Spa17	True	False
Spaar	True	False
Spaca1	True	False
Spaca3	True	False
Spaca4	True	False
Spaca5	True	False
Spaca6	True	False
Spaca7	True	False
Spaca9	True	False
Spacdr	True	False
Spag11a	True	False
Spag11b	True	False
Spag16	True	False
Spag17	True	False
Spag4	True	False
Spag5	True	False
Spag6	True	False
Spag6l	True	False
Spag7	True	False
Spag8	True	False
Spag9	True	False
Spam1	True	False
Sparc	True	False
Sparcl1	True	False
Spast	True	False
Spata1	True	False
Spata13	True	False
Spata16	True	False
Spata17	True	False
Spata18	True	False
Spata19	True	False
Spata2	True	False
Spata20	True	False
Spata21	True	False
Spata22	True	False
Spata24	True	False
Spata25	True	False
Spata2l	True	False
Spata3	True	False
Spata31	True	False
Spata31d1a	True	False
Spata31d1b	True	False
Spata31d1c	True	False
Spata31d1d	True	False
Spata32	True	False
Spata33	True	False
Spata4	True	False
Spata45	True	False
Spata46	True	False
Spata48	True	False
Spata5	True	False
Spata6	True	False
Spata9	True	False
Spatc1	True	False
Spatc1l	True	False
Spats1	True	False
Spats2	True	False
Spats2l	True	False
Spc24	True	False
Spc25	True	False
Spcs1	True	False
Spcs2	True	False
Spcs3	True	False
Spdef	True	False
Spdl1	True	False
Spdya	True	False
Spdye4a	True	False
Spdye4b	True	False
Spdye4c	True	False
Specc1	True	False
Specc1l	True	False
Speer2	True	False
Speer3	True	False
Speer4a	True	False
Speer4b	True	False
Speer4d	True	False
Speer4e	True	False
Speer4f2	True	False
Spef1	True	False
Spef2	True	False
Speg	True	False
Spem1	True	False
Spem2	True	False
Spen	True	False
Spertl	True	False
Spesp1	True	False
Spg11	True	False
Spg20	True	False
Spg21	True	False
Spg7	True	False
Sphk1	True	False
Sphk2	True	False
Sphkap	True	False
Spi1	True	False
Spib	True	False
Spic	True	False
Spice1	True	False
Spidr	True	False
Spin1	True	False
Spin2c	True	False
Spin2d	True	False
Spin2f	True	False
Spin2g	True	False
Spin4	True	False
Spindoc	True	False
Spink1	True	False
Spink10	True	False
Spink11	True	False
Spink12	True	False
Spink13	True	False
Spink14	True	False
Spink2	True	False
Spink4	True	False
Spink5	True	False
Spink6	True	False
Spink7	True	False
Spink8	True	False
Spinkl	True	False
Spint1	True	False
Spint2	True	False
Spint3	True	False
Spint4	True	False
Spint5	True	False
Spire1	True	False
Spire2	True	False
Spn	True	False
Spns1	True	False
Spns2	True	False
Spns3	True	False
Spo11	True	False
Spocd1	True	False
Spock1	True	False
Spock2	True	False
Spock3	True	False
Spon1	True	False
Spon2	True	False
Spop	True	False
Spopl	True	False
Spout1	True	False
Spp1	True	False
Spp2	True	False
Sppl2a	True	False
Sppl2b	True	False
Sppl2c	True	False
Sppl3	True	False
Spr	True	False
Spred1	True	False
Spred2	True	False
Spred3	True	False
Sprn	True	False
Sprr1a	True	False
Sprr1b	True	False
Sprr2a3	True	False
Sprr2b	True	False
Sprr2d	True	False
Sprr2e	True	False
Sprr2f	True	False
Sprr2h	True	False
Sprr2i	True	False
Sprr2j-ps	True	False
Sprr2k	True	False
Sprr3	True	False
Sprr4	True	False
Sprtn	True	False
Spry1	True	False
Spry2	True	False
Spry4	True	False
Spryd3	True	False
Spryd4	True	False
Spryd7	True	False
Spsb1	True	False
Spsb2	True	False
Spsb3	True	False
Spsb4	True	False
Spta1	True	False
Sptan1	True	False
Sptb	True	False
Sptbn1	True	False
Sptbn2	True	False
Sptbn5	True	False
Sptlc1	True	False
Sptlc2	True	False
Sptlc3	True	False
Sptssa	True	False
Sptssb	True	False
Spty2d1	True	False
Spx	True	False
Spz1	True	False
Sqle	True	False
Sqor	True	False
Sqstm1	True	False
Sra1	True	False
Srarp	True	False
Srbd1	True	False
Src	False	True
Srcap	True	False
Srcin1	True	False
Srd5a1	True	False
Srd5a2	True	False
Srd5a3	True	False
Srebf1	True	False
Srebf2	True	False
Srek1	True	False
Srek1ip1	True	False
Srf	True	False
Srfbp1	True	False
Srgap1	True	False
Srgap2	True	False
Srgap3	True	False
Srgn	True	False
Sri	True	False
Srl	True	False
Srm	True	False
Srms	True	False
Srp14	True	False
Srp19	True	False
Srp68	True	False
Srp72	True	False
Srp9	True	False
Srpk1	True	False
Srpk2	True	False
Srpk3	True	False
Srpr	True	False
Srprb	True	False
Srpx	True	False
Srpx2	True	False
Srr	True	False
Srrd	True	False
Srrm1	True	False
Srrm2	True	False
Srrm3	True	False
Srrm4	True	False
Srrt	True	False
Srsf1	True	False
Srsf10	True	False
Srsf11	True	False
Srsf12	True	False
Srsf2	True	False
Srsf3	True	False
Srsf4	True	False
Srsf5	True	False
Srsf6	True	False
Srsf7	True	False
Srsf9	True	False
Srxn1	True	False
Sry	True	False
Ss18	True	False
Ss18l1	True	False
Ss18l2	True	False
Ssb	True	False
Ssbp1	True	False
Ssbp2	True	False
Ssbp3	True	False
Ssbp4	True	False
Ssc4d	True	False
Ssc5d	True	False
Ssh1	True	False
Ssh2	True	False
Ssh3	True	False
Ssmem1	True	False
Ssna1	True	False
Sspn	True	False
Sspo	True	False
Ssr1	True	False
Ssr2	True	False
Ssr3	True	False
Ssr4	True	False
Ssrp1	True	False
Sst	True	False
Sstr1	True	False
Sstr2	True	False
Sstr3	True	False
Sstr4	True	False
Sstr5	True	False
Ssu72	True	False
Ssx2ip	True	False
Ssx9	True	False
Ssxa1	True	False
Ssxb1	True	False
Ssxb10	True	False
Ssxb2	True	False
Ssxb3	True	False
Ssxb5	True	False
Ssxb6	True	False
St13	True	False
St14	True	False
St18	True	False
St3gal1	True	False
St3gal2	True	False
St3gal3	True	False
St3gal4	True	False
St3gal5	True	False
St3gal6	True	False
St6gal1	True	False
St6gal2	True	False
St6galnac1	True	False
St6galnac2	True	False
St6galnac3	True	False
St6galnac4	True	False
St6galnac5	True	False
St6galnac6	True	False
St7	True	False
St7l	True	False
St8sia1	True	False
St8sia2	True	False
St8sia3	True	False
St8sia4	True	False
St8sia5	True	False
St8sia6	True	False
Stab1	True	False
Stab2	True	False
Stac	True	False
Stac2	True	False
Stac3	True	False
Stag1	True	False
Stag2	True	False
Stag3	True	False
Stam	True	False
Stam2	True	False
Stambp	True	False
Stambpl1	True	False
Stap1	True	False
Stap2	True	False
Star	True	False
Stard10	True	False
Stard13	True	False
Stard3	True	False
Stard3nl	True	False
Stard4	True	False
Stard5	True	False
Stard6	True	False
Stard7	True	False
Stard8	True	False
Stard9	True	False
Stat1	True	False
Stat2	True	False
Stat3	True	False
Stat4	True	False
Stat5a	True	False
Stat5b	True	False
Stat6	True	False
Stau1	True	False
Stau2	True	False
Stbd1	True	False
Stc1	True	False
Stc2	True	False
Steap1	True	False
Steap2	True	False
Steap3	True	False
Steap4	True	False
Stfa1	True	False
Stfa2	True	False
Stfa3	True	False
Stil	True	False
Stim1	True	False
Stim2	True	False
Stimate	True	False
Sting1	True	False
Stip1	True	False
Stk10	True	False
Stk11	True	False
Stk11ip	True	False
Stk16	True	False
Stk17b	True	False
Stk19	True	False
Stk24	True	False
Stk25	True	False
Stk26	True	False
Stk3	True	False
Stk31	True	False
Stk32a	True	False
Stk32b	True	False
Stk32c	True	False
Stk33	True	False
Stk35	True	False
Stk36	True	False
Stk38	True	False
Stk38l	True	False
Stk39	True	False
Stk4	True	False
Stk40	True	False
Stkld1	True	False
Stmn1	True	False
Stmn2	True	False
Stmn3	True	False
Stmn4	True	False
Stmnd1	True	False
Stn1	True	False
Stom	True	False
Stoml1	True	False
Stoml2	True	False
Stoml3	True	False
Ston1	True	False
Ston2	True	False
Stox1	True	False
Stox2	True	False
Stpg1	True	False
Stpg2	True	False
Stpg3	True	False
Stpg4	True	False
Stra6	True	False
Stra6l	True	False
Stra8	True	False
Strada	True	False
Stradb	True	False
Strap	True	False
Strbp	True	False
Strc	True	False
Strip1	True	False
Strip2	True	False
Strit1	True	False
Strn	True	False
Strn3	True	False
Strn4	True	False
Stt3a	True	False
Stt3b	True	False
Stub1	True	False
Stum	True	False
Stx11	True	False
Stx12	True	False
Stx16	True	False
Stx17	True	False
Stx18	True	False
Stx19	True	False
Stx1a	False	True
Stx1b	False	False
Stx2	True	False
Stx3	True	False
Stx4a	True	False
Stx5a	True	False
Stx6	True	False
Stx7	True	False
Stx8	True	False
Stxbp1	False	True
Stxbp2	True	False
Stxbp3	True	False
Stxbp4	True	False
Stxbp5	True	False
Stxbp5l	True	False
Stxbp6	True	False
Styk1	True	False
Styx	True	False
Styxl1	True	False
Sub1	True	False
Sucla2	True	False
Suclg1	True	False
Suclg2	True	False
Sucnr1	True	False
Suco	True	False
Suds3	True	False
Sufu	True	False
Sugct	True	False
Sugp1	True	False
Sugp2	True	False
Sugt1	True	False
Sulf1	True	False
Sulf2	True	False
Sult1a1	True	False
Sult1b1	True	False
Sult1c1	True	False
Sult1c2	True	False
Sult1d1	True	False
Sult1e1	True	False
Sult2a1	True	False
Sult2a2	True	False
Sult2a3	True	False
Sult2a4	True	False
Sult2a5	True	False
Sult2a6	True	False
Sult2a7	True	False
Sult2a8	True	False
Sult2b1	True	False
Sult3a1	True	False
Sult3a2	True	False
Sult4a1	True	False
Sult5a1	True	False
Sult6b1	True	False
Sult6b2	True	False
Sumf1	True	False
Sumf2	True	False
Sumo1	True	False
Sumo2	True	False
Sumo3	True	False
Sun1	True	False
Sun2	True	False
Sun3	True	False
Sun5	True	False
Suox	True	False
Supt16	True	False
Supt20	True	False
Supt3	True	False
Supt4a	True	False
Supt5	True	False
Supt6	True	False
Supt7l	True	False
Supv3l1	True	False
Surf1	True	False
Surf2	True	False
Surf4	True	False
Surf6	True	False
Susd1	True	False
Susd2	True	False
Susd3	True	False
Susd4	True	False
Susd5	True	False
Susd6	True	False
Suv39h1	True	False
Suv39h2	True	False
Suz12	True	False
Sv2a	True	False
Sv2b	True	False
Sv2c	True	False
Sva	True	False
Sval1	True	False
Sval2	True	False
Sval3	True	False
Svbp	True	False
Svep1	True	False
Svil	True	False
Svip	True	False
Svop	True	False
Svopl	True	False
Svs3a	True	False
Svs3b	True	False
Svs4	True	False
Svs5	True	False
Svs6	True	False
Swap70	True	False
Swi5	True	False
Swsap1	True	False
Swt1	True	False
Syap1	True	False
Sybu	True	False
Syce1	True	False
Syce1l	True	False
Syce2	True	False
Syce3	True	False
Sycn	True	False
Sycp1	True	False
Sycp2	True	False
Sycp2l	True	False
Sycp3	True	False
Syde1	True	False
Syde2	True	False
Syf2	True	False
Syk	True	False
Sympk	True	False
Syn1	False	True
Syn2	True	False
Syn3	True	False
Syna	True	False
Synb	True	False
Sync	True	False
Syncrip	True	False
Syndig1	True	False
Syndig1l	True	False
Syne1	True	False
Syne2	True	False
Syne3	True	False
Syne4	True	False
Syngap1	True	False
Syngr1	True	False
Syngr2	True	False
Syngr3	True	False
Syngr4	True	False
Synj1	True	False
Synj2	True	False
Synj2bp	True	False
Synm	True	False
Synpo	True	False
Synpo2	True	False
Synpo2l	True	False
Synpr	True	False
Synrg	True	False
Syp	True	False
Sypl	True	False
Sypl2	True	False
Sys1	True	False
Syt1	False	True
Syt10	True	False
Syt11	True	False
Syt12	True	False
Syt13	True	False
Syt14	True	False
Syt15	True	False
Syt16	True	False
Syt17	True	False
Syt2	True	False
Syt3	True	False
Syt4	True	False
Syt5	True	False
Syt6	True	False
Syt7	True	False
Syt8	True	False
Syt9	True	False
Sytl1	True	False
Sytl2	True	False
Sytl3	True	False
Sytl4	True	False
Sytl5	True	False
Syvn1	True	False
Szrd1	True	False
Szt2	True	False
T	True	False
T2	True	False
Taar1	True	False
Taar2	True	False
Taar3	True	False
Taar4	True	False
Taar5	True	False
Taar6	True	False
Taar7a	True	False
Taar7b	True	False
Taar7d	True	False
Taar7e	True	False
Taar7f	True	False
Taar8b	True	False
Taar8c	True	False
Taar9	True	False
Tab1	True	False
Tab2	True	False
Tab3	True	False
Tac1	True	False
Tac2	True	False
Tac4	True	False
Tacc1	True	False
Tacc2	True	False
Tacc3	True	False
Taco1	True	False
Tacr1	True	False
Tacr2	True	False
Tacr3	True	False
Tacstd2	True	False
Tada1	True	False
Tada2a	True	False
Tada2b	True	False
Tada3	True	False
Taf1	True	False
Taf10	True	False
Taf11	True	False
Taf12	True	False
Taf13	True	False
Taf15	True	False
Taf1a	True	False
Taf1b	True	False
Taf1c	True	False
Taf1d	True	False
Taf2	True	False
Taf3	True	False
Taf4	True	False
Taf4b	True	False
Taf5	True	False
Taf5l	True	False
Taf6	True	False
Taf6l	True	False
Taf7	True	False
Taf7l	True	False
Taf8	True	False
Taf9b	True	False
Tafa1	True	False
Tafa2	True	False
Tafa3	True	False
Tafa4	True	False
Tafa5	True	False
Tafazzin	True	False
Tagap	True	False
Tagln	True	False
Tagln2	True	False
Tagln3	True	False
Tal1	True	False
Tal2	True	False
Taldo1	True	False
Tamalin	True	False
Tamm41	True	False
Tanc1	True	False
Tanc2	True	False
Tango2	True	False
Tango6	True	False
Tank	True	False
Taok1	True	False
Taok2	True	False
Taok3	True	False
Tap1	True	False
Tap2	True	False
Tapbp	True	False
Tapbpl	True	False
Tapt1	True	False
Tarbp1	True	False
Tarbp2	True	False
Tardbp	True	False
Tarm1	True	False
Tars	True	False
Tars2	True	False
Tarsl2	True	False
Tas1r1	True	False
Tas1r2	True	False
Tas1r3	True	False
Tas2r102	True	False
Tas2r103	True	False
Tas2r104	True	False
Tas2r105	True	False
Tas2r106	True	False
Tas2r107	True	False
Tas2r109	True	False
Tas2r110	True	False
Tas2r113	True	False
Tas2r114	True	False
Tas2r115	True	False
Tas2r116	True	False
Tas2r117	True	False
Tas2r118	True	False
Tas2r119	True	False
Tas2r120	True	False
Tas2r121	True	False
Tas2r122	True	False
Tas2r123	True	False
Tas2r124	True	False
Tas2r125	True	False
Tas2r126	True	False
Tas2r129	True	False
Tas2r130	True	False
Tas2r131	True	False
Tas2r134	True	False
Tas2r135	True	False
Tas2r136	True	False
Tas2r137	True	False
Tas2r138	True	False
Tas2r139	True	False
Tas2r140	True	False
Tas2r143	True	False
Tas2r144	True	False
Tasor	True	False
Tasor2	True	False
Tasp1	True	False
Tat	True	False
Tatdn1	True	False
Tatdn2	True	False
Tax1bp1	True	False
Tax1bp3	True	False
Tbata	True	False
Tbc1d1	True	False
Tbc1d10a	True	False
Tbc1d10b	True	False
Tbc1d10c	True	False
Tbc1d12	True	False
Tbc1d13	True	False
Tbc1d14	True	False
Tbc1d15	True	False
Tbc1d16	True	False
Tbc1d17	True	False
Tbc1d19	True	False
Tbc1d2	True	False
Tbc1d20	True	False
Tbc1d21	True	False
Tbc1d22a	True	False
Tbc1d22b	True	False
Tbc1d23	True	False
Tbc1d24	True	False
Tbc1d25	True	False
Tbc1d2b	True	False
Tbc1d30	True	False
Tbc1d31	True	False
Tbc1d32	True	False
Tbc1d4	True	False
Tbc1d5	True	False
Tbc1d7	True	False
Tbc1d8	True	False
Tbc1d8b	True	False
Tbc1d9	True	False
Tbc1d9b	True	False
Tbca	True	False
Tbcb	True	False
Tbcc	True	False
Tbccd1	True	False
Tbcd	True	False
Tbce	True	False
Tbcel	True	False
Tbck	True	False
Tbk1	True	False
Tbkbp1	True	False
Tbl1x	True	False
Tbl1xr1	True	False
Tbl2	True	False
Tbl3	True	False
Tbp	True	False
Tbpl1	True	False
Tbpl2	True	False
Tbr1	True	False
Tbrg1	True	False
Tbrg4	True	False
Tbx1	True	False
Tbx10	True	False
Tbx15	True	False
Tbx18	True	False
Tbx19	True	False
Tbx2	True	False
Tbx20	True	False
Tbx21	True	False
Tbx22	True	False
Tbx3	True	False
Tbx4	True	False
Tbx5	True	False
Tbx6	True	False
Tbxa2r	True	False
Tbxas1	True	False
Tc2n	True	False
Tcaf1	True	False
Tcaf2	True	False
Tcaf3	True	False
Tcaim	True	False
Tcam1	True	False
Tcap	True	False
Tcea1	True	False
Tcea2	True	False
Tcea3	True	False
Tceal1	True	False
Tceal3	True	False
Tceal5	True	False
Tceal6	True	False
Tceal7	True	False
Tceal8	True	False
Tceal9	True	False
Tceanc	True	False
Tceanc2	True	False
Tcerg1	True	False
Tcerg1l	True	False
Tcf12	True	False
Tcf15	True	False
Tcf19	True	False
Tcf20	True	False
Tcf21	True	False
Tcf23	True	False
Tcf24	True	False
Tcf25	True	False
Tcf3	True	False
Tcf4	True	False
Tcf7	True	False
Tcf7l1	True	False
Tcf7l2	True	False
Tcfl5	True	False
Tchh	True	False
Tchhl1	True	False
Tchp	True	False
Tcim	True	False
Tcirg1	True	False
Tcl1	True	False
Tcl1b1	True	False
Tcl1b2	True	False
Tcl1b3	True	False
Tcl1b4	True	False
Tcl1b5	True	False
Tcn2	True	False
Tcof1	True	False
Tcp1	True	False
Tcp10a	True	False
Tcp10b	True	False
Tcp10c	True	False
Tcp11	True	False
Tcp11l1	True	False
Tcp11l2	True	False
Tcp11x2	True	False
Tcstv1	True	False
Tcta	True	False
Tcte1	True	False
Tcte2	True	False
Tctn1	True	False
Tctn2	True	False
Tctn3	True	False
Tdg	True	False
Tdgf1	True	False
Tdh	True	False
Tdo2	True	False
Tdp1	True	False
Tdp2	True	False
Tdpoz1	True	False
Tdpoz3	True	False
Tdpoz4	True	False
Tdrd1	True	False
Tdrd12	True	False
Tdrd3	True	False
Tdrd5	True	False
Tdrd6	True	False
Tdrd7	True	False
Tdrd9	True	False
Tdrkh	True	False
Tdrp	True	False
Tead1	True	False
Tead2	True	False
Tead3	True	False
Tead4	True	False
Tec	True	False
Tecpr1	True	False
Tecpr2	True	False
Tecr	True	False
Tecrl	True	False
Tecta	True	False
Tectb	True	False
Tedc1	True	False
Tedc2	True	False
Teddm1a	True	False
Teddm1b	True	False
Teddm2	True	False
Teddm3	True	False
Tef	True	False
Tefm	True	False
